occurrenceID,institutionCode,collectionCode,catalogNumber,recordNumber,basisOfRecord,recordedBy,recordedByID,organismRemarks,fieldNumber,year,month,day,eventDate,verbatimEventDate,habitat,eventRemarks,higherGeography,countryCode,continent,country,stateProvince,municipality,locality,verbatimElevation,mininumElevationInMeters,maxinumElevationInMeters,decimalLatitude,decimalLongitude,verbatimCoordinates,geodeticDatum,georreferenceProtocol,georreferencedBy,coordinatePrecision,identifiedBy,identifiedByID,scientificName,originalNameUsage,higherClassification,kingdom,phylum,class,order,family,genus,specificEpithet,identificationQualifier,taxonRank,scientificNameAuthorship,taxonomicStatus
IMBIV-dfd37b02-ec22-497c-ade0-11ef79535810-CORD,IMBIV,CORD,CORDC00008379,365,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 365,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada Negra",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada Negra",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-ea057f62-8e12-4c04-9444-dff735c8fdda-CORD,IMBIV,CORD,CORDC00008380,366,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 366,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada Negra",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada Negra",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-a39e80b4-1e72-46f1-a31f-87c8beccb366-CORD,IMBIV,CORD,CORDC00008381,367,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 367,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada Negra",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada Negra",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-14c5b077-d554-4ad4-94db-911a69af3d1d-CORD,IMBIV,CORD,CORDC00008382,368,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 368,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada Negra",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada Negra",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-785ea9a3-68c4-4b8c-8833-fb127af9c67d-CORD,IMBIV,CORD,CORDC00008383,369,PreservedSpecimen,"Hosseus, C.C.",,Sobre madera vieja,Serie III. 369,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada Negra",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada Negra",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-3c8660af-464e-45f9-909b-d8a3834f25ab-CORD,IMBIV,CORD,CORDC00008384,370,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 370,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada del Cajón",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada del Cajón",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-7faa11ba-bf93-4fc4-beea-1581a09cc8e7-CORD,IMBIV,CORD,CORDC00008385,371,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 371,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada del Cajón",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada del Cajón",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-48edee99-8553-484e-b528-a6fe276801f7-CORD,IMBIV,CORD,CORDC00008386,372,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 372,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada del Cajón",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada del Cajón",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-1c584707-1152-4b2f-9666-402e3b0771a5-CORD,IMBIV,CORD,CORDC00008387,373,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 373,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada del Cajón",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada del Cajón",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-e4f5fa38-9c54-4ace-8fa2-480f8a8e490a-CORD,IMBIV,CORD,CORDC00008388,374,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 374,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada del Cajón",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada del Cajón",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-988b934b-3621-402a-889b-bd5263fa6a15-CORD,IMBIV,CORD,CORDC00008389,375,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra,Serie III. 375,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada del Cajón",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada del Cajón",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-ebf979a5-ed09-4107-96bb-c2dae861ec6c-CORD,IMBIV,CORD,CORDC00008390,376,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre Barbula,Serie III. 376,1934,3,7,1934-3-7,7/3/1934,,,"South America | Argentina | Córdoba | Ischilín | Rio de Las Manzanas, Quebrada del Cajón",AR,South America,Argentina,Córdoba,Ischilín,"Rio de Las Manzanas, Quebrada del Cajón",,,,-30.568585,-64.361092,"30°34'06.9""S; 64°21'39.9""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-9e3390b7-9f5f-4bcd-98d7-a40c24575761-CORD,IMBIV,CORD,CORDC00008391,377,PreservedSpecimen,"Hosseus, C.C.",,Sobre viejos revoques calcareas de la vertiente,Serie III. 377,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-abd3ee48-13ab-4ee8-a04e-e1aa972b1af6-CORD,IMBIV,CORD,CORDC00008392,378,PreservedSpecimen,"Hosseus, C.C.",,Sobre viejos revoques calcareas de la vertiente,Serie III. 378,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-3d10209b-d07e-4671-8e7a-d6687ba7e53f-CORD,IMBIV,CORD,CORDC00008393,379,PreservedSpecimen,"Hosseus, C.C.",,"Sobre viejos revoques calcareas de la vertiente, en la sombra",Serie III. 379,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-f8cd96fb-fcc6-44c0-8c32-c49e18b988b5-CORD,IMBIV,CORD,CORDC00008394,380,PreservedSpecimen,"Hosseus, C.C.",,Sobre viejos revoques calcareas de la vertiente,Serie III. 380,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-d7f34d7b-44bb-482b-b09b-33edfcc29ec4-CORD,IMBIV,CORD,CORDC00008395,381,PreservedSpecimen,"Hosseus, C.C.",,"Sobre tierra cerca de la vertiente, en la sombra",Serie III. 381,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-93110eb2-e0a0-4825-86a0-4d0989f4031f-CORD,IMBIV,CORD,CORDC00008396,382,PreservedSpecimen,"Hosseus, C.C.",,"Sobre tierra cerca de la vertiente, en la sombra",Serie III. 382,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-d729f498-6f48-4877-a5de-bf15902e52c1-CORD,IMBIV,CORD,CORDC00008397,383,PreservedSpecimen,"Hosseus, C.C.",,"Sobre tierra cerca de la vertiente, en la sombra",Serie III. 383,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-830cd4c9-814a-472e-bc64-6b22a63a4b92-CORD,IMBIV,CORD,CORDC00008398,384,PreservedSpecimen,"Hosseus, C.C.",,"Sobre tierra cerca de la vertiente, en la sombra",Serie III. 384,1934,4,1,1934-4-1,1/4/1934,,,South America | Argentina | Córdoba | Santa Maria | Malague,AR,South America,Argentina,Córdoba,Santa Maria,Malague,,,,-31.459449,-64.352019,"31°27'34.0""S; 64°21'07.3""W",WGS84,,,,,,Fissidens Hedw.,Fissidens Hedw.,,Plantae,Bryophyta,Bryopsida,Fissidentales,Fissidentaceae,Fissidens,,,GENUS,"Hedwig, 1801",ACCEPTED
IMBIV-01980565-4eb1-406b-ad32-57ca7f605591-CORD,IMBIV,CORD,CORDC00008399,385,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra en las barrancas,Serie III. 385,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 12 Km arriba de Alta Gracia, quebrada arriba de ""La Granja"", ca. 800 msnm",AR,South America,Argentina,Córdoba,Santa Maria,"12 Km arriba de Alta Gracia, quebrada arriba de ""La Granja"", ca. 800 msnm",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-993741fe-aa58-4012-ab16-0e89897e634d-CORD,IMBIV,CORD,CORDC00008400,386,PreservedSpecimen,"Hosseus, C.C.",,Sobre un viejo tronco podrido,Serie III. 386,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 11 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"11 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,Brachythecium,Brachythecium alfureum,,Plantae,Bryophyta,Bryopsida,Hypnales,Brachytheciaceae,Brachythecium,,,GENUS,Schimp.,ACCEPTED
IMBIV-d0c38d23-134a-4d13-be66-bb83943197d8-CORD,IMBIV,CORD,CORDC00008401,387,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas caidas,Serie III. 387,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-eb45909d-adf9-440e-86a3-47f186894966-CORD,IMBIV,CORD,CORDC00008402,388,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas caidas,Serie III. 388,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | Arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"Arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,Entodon,Entodon,,Plantae,Bryophyta,Bryopsida,Hypnales,Entodontaceae,Entodon,,,GENUS,Müll.Hal.,ACCEPTED
IMBIV-c060df85-ab5a-4fdc-ac12-743b37f221c7-CORD,IMBIV,CORD,CORDC00008403,389,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas caidas,Serie III. 389,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | Arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"Arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-83a2b244-e368-4c55-9545-04fb02c6c163-CORD,IMBIV,CORD,CORDC00008404,390,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre hojas caidas,Serie III. 390,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-884b2a61-99f5-4fa4-9ca0-c89a67c18a07-CORD,IMBIV,CORD,CORDC00008405,391,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre hojas caidas,Serie III. 391,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-68966b12-9ced-4d6a-b64f-c57912ddd458-CORD,IMBIV,CORD,CORDC00008406,392,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre hojas caidas,Serie III. 392,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-bacbb1f1-8ca4-4a6c-9701-7273ff03a1ff-CORD,IMBIV,CORD,CORDC00008407,393,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre hojas caidas,Serie III. 393,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-7aaa7f8c-d399-4c37-b2d8-ee913ea5cf2c-CORD,IMBIV,CORD,CORDC00008408,394,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre hojas caidas,Serie III. 394,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,Bryum lorentzii,Bryum Lorentzii,,Plantae,Bryophyta,Bryopsida,Bryales,Bryaceae,Bryum,lorentzii,,SPECIES,"W.P.Schimper, 1876",ACCEPTED
IMBIV-c4407572-2d7e-418b-9668-ba5f7d19380e-CORD,IMBIV,CORD,CORDC00008409,396,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre hojas caidas,Serie III. 396,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-2b58e174-523a-46f6-8a0a-58f575202e86-CORD,IMBIV,CORD,CORDC00008410,397,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre hojas caidas,Serie III. 397,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 13 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"13 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-2dea4cb1-da5b-4c50-ba81-15811c5b8277-CORD,IMBIV,CORD,CORDC00008411,398,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra entre ramitas caidas,Serie III. 398,1934,7,8,1934-7-8,8/7/1934,,,"South America | Argentina | Córdoba | Santa Maria | 11 Km arriba de Alta Gracia, arriba del 3 Paredón",AR,South America,Argentina,Córdoba,Santa Maria,"11 Km arriba de Alta Gracia, arriba del 3 Paredón",578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-abec191f-a8fa-4df1-9fb1-7361784a24e9-CORD,IMBIV,CORD,CORDC00008412,399,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra al lado del arroyo,Serie III. 399,1934,7,8,1934-7-8,8/7/1934,,,South America | Argentina | Córdoba | Santa Maria | 7 Km distante debajo de Alta Gracia,AR,South America,Argentina,Córdoba,Santa Maria,7 Km distante debajo de Alta Gracia,578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
IMBIV-acf02ee2-b665-4384-a37b-34109fa3f6f6-CORD,IMBIV,CORD,CORDC00008413,400,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra al lado del arroyo,Serie III. 400,1934,7,8,1934-7-8,8/7/1934,,,South America | Argentina | Córdoba | Santa Maria | 7 Km distante debajo de Alta Gracia,AR,South America,Argentina,Córdoba,Santa Maria,7 Km distante debajo de Alta Gracia,578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,Philonotis Brid.,Phylonotis,,Plantae,Bryophyta,Bryopsida,Bartramiales,Bartramiaceae,Philonotis,,,,Brid.,
IMBIV-a751c074-ff99-4d36-bf9c-a74de12809d6-CORD,IMBIV,CORD,CORDC00008414,401,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra al lado del arroyo,Serie III. 401,1934,7,8,1934-7-8,8/7/1934,,,South America | Argentina | Córdoba | Santa Maria | 7 Km distante debajo de Alta Gracia,AR,South America,Argentina,Córdoba,Santa Maria,7 Km distante debajo de Alta Gracia,578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-3afe956d-4ac4-4846-a065-0fa9cc76c771-CORD,IMBIV,CORD,CORDC00008415,402,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra al lado del arroyo,Serie III. 402,1934,7,8,1934-7-8,8/7/1934,,,South America | Argentina | Córdoba | Santa Maria | 7 Km distante debajo de Alta Gracia,AR,South America,Argentina,Córdoba,Santa Maria,7 Km distante debajo de Alta Gracia,578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,Barbula Hedw.,Barbula Hedw.,,Plantae,Bryophyta,Bryopsida,Pottiales,Pottiaceae,Barbula,,,GENUS,Hedw.,ACCEPTED
IMBIV-048ebbb3-6e96-4c20-9fef-76ad62cf0424-CORD,IMBIV,CORD,CORDC00008416,403,PreservedSpecimen,"Hosseus, C.C.",,Sobre tierra al lado del arroyo,Serie III. 403,1934,7,8,1934-7-8,8/7/1934,,,South America | Argentina | Córdoba | Santa Maria | 7 Km distante debajo de Alta Gracia,AR,South America,Argentina,Córdoba,Santa Maria,7 Km distante debajo de Alta Gracia,578,,,-31.656771,-64.434711,"31°39'25""S; 64°26'5""W",WGS84,,,,,,,,,Plantae,Bryophyta,,,,,,,KINGDOM,,ACCEPTED
